zone_id,timestamp,disruption_label,risk_point_estimate,risk_lower_90,risk_upper_90
Z05,2025-09-11 04:00:00,0,0.021907736,0.0,0.09117437899112701
Z06,2025-09-11 04:00:00,0,0.0116288,0.0,0.08089544344693422
Z07,2025-09-11 04:00:00,1,0.21170561,0.0,0.5095792859792709
Z08,2025-09-11 04:00:00,0,0.01508967,0.0,0.08435631357133389
Z09,2025-09-11 04:00:00,0,0.032617457,0.0,0.10188410058617592
Z10,2025-09-11 04:00:00,0,0.010983187,0.0,0.08024983014911413
Z01,2025-09-11 05:00:00,0,0.024675194,0.0,0.0939418375492096
Z02,2025-09-11 05:00:00,0,0.028042827,0.0,0.09730947017669678
Z03,2025-09-11 05:00:00,0,0.01514245,0.0,0.0844090934842825
Z04,2025-09-11 05:00:00,0,0.026574591,0.0,0.09584123454988003
Z05,2025-09-11 05:00:00,0,0.07299348,0.0037268362939357758,0.1422601230442524
Z06,2025-09-11 05:00:00,0,0.019524049,0.0,0.08879069238901138
Z07,2025-09-11 05:00:00,0,0.22743611,0.0,0.5253097862005234
Z08,2025-09-11 05:00:00,0,0.0102053685,0.0,0.07947201188653708
Z09,2025-09-11 05:00:00,0,0.0105366,0.0,0.07980324327945709
Z10,2025-09-11 05:00:00,0,0.20603833,0.0,0.5039120018482208
Z01,2025-09-11 06:00:00,0,0.009147783,0.0,0.07841442618519068
Z02,2025-09-11 06:00:00,0,0.008501739,0.0,0.07776838261634111
Z03,2025-09-11 06:00:00,0,0.008501739,0.0,0.07776838261634111
Z04,2025-09-11 06:00:00,0,0.00919187,0.0,0.07845851313322783
Z05,2025-09-11 06:00:00,0,0.009164001,0.0,0.07843064423650503
Z06,2025-09-11 06:00:00,0,0.008922491,0.0,0.07818913459777832
Z07,2025-09-11 06:00:00,0,0.010108602,0.0,0.07937524560838938
Z08,2025-09-11 06:00:00,0,0.008929363,0.0,0.07819600682705641
Z09,2025-09-11 06:00:00,0,0.010607677,0.0,0.0798743199557066
Z10,2025-09-11 06:00:00,0,0.010181857,0.0,0.07944850064814091
Z01,2025-09-11 07:00:00,0,0.3326419,0.0,0.9528224945068359
Z02,2025-09-11 07:00:00,0,0.022445975,0.0,0.09171261824667454
Z03,2025-09-11 07:00:00,0,0.054935195,0.0,0.12420183792710304
Z04,2025-09-11 07:00:00,0,0.093598194,0.024331551045179367,0.162864837795496
Z05,2025-09-11 07:00:00,0,0.03221519,0.0,0.1014818325638771
Z06,2025-09-11 07:00:00,0,0.011186456,0.0,0.08045309968292713
Z07,2025-09-11 07:00:00,0,0.31287032,0.0,0.9330509185791015
Z08,2025-09-11 07:00:00,0,0.0125917895,0.0,0.08185843285173178
Z09,2025-09-11 07:00:00,0,0.1995671,0.005422419309616094,0.3937117695808411
Z10,2025-09-11 07:00:00,0,0.01615191,0.0,0.08541855402290821
Z01,2025-09-11 08:00:00,1,0.6200301,0.0,1.0
Z02,2025-09-11 08:00:00,0,0.059836328,0.0,0.12910297140479088
Z03,2025-09-11 08:00:00,0,0.3832832,0.0,1.0
Z04,2025-09-11 08:00:00,0,0.024999833,0.0,0.09426647610962391
Z05,2025-09-11 08:00:00,0,0.6073772,0.0,1.0
Z06,2025-09-11 08:00:00,0,0.70085984,0.0,1.0
Z07,2025-09-11 08:00:00,0,0.4120352,0.0,0.9655015349388122
Z08,2025-09-11 08:00:00,0,0.13012095,0.0,0.3242656230926514
Z09,2025-09-11 08:00:00,0,0.26003623,0.0,0.5579099059104919
Z10,2025-09-11 08:00:00,0,0.3167754,0.0,0.9369560062885284
Z01,2025-09-11 09:00:00,0,0.09354683,0.024280186742544174,0.1628134734928608
Z02,2025-09-11 09:00:00,0,0.0338379,0.0,0.10310454294085503
Z03,2025-09-11 09:00:00,1,0.9401655,0.8553740859031677,1.0
Z04,2025-09-11 09:00:00,0,0.08784543,0.01857878640294075,0.15711207315325737
Z05,2025-09-11 09:00:00,1,0.8002891,0.0,1.0
Z06,2025-09-11 09:00:00,0,0.8054235,0.0,1.0
Z07,2025-09-11 09:00:00,1,0.7861558,6.383657455444336e-05,1.0
Z08,2025-09-11 09:00:00,0,0.07153932,0.0022726766765117645,0.14080596342682838
Z09,2025-09-11 09:00:00,1,0.9318254,0.8470339655876159,1.0
Z10,2025-09-11 09:00:00,0,0.09877382,0.02950717881321907,0.1680404655635357
Z01,2025-09-11 10:00:00,1,0.58382565,0.0,1.0
Z02,2025-09-11 10:00:00,0,0.08788812,0.018621478229761124,0.15715476498007774
Z03,2025-09-11 10:00:00,0,0.14329861,0.0,0.33744328618049624
Z04,2025-09-11 10:00:00,0,0.048378553,0.0,0.11764519661664963
Z05,2025-09-11 10:00:00,0,0.020490602,0.0,0.08975724503397942
Z06,2025-09-11 10:00:00,0,0.040762555,0.0,0.1100291982293129
Z07,2025-09-11 10:00:00,0,0.08149944,0.012232799082994461,0.15076608583331108
Z08,2025-09-11 10:00:00,0,0.09056224,0.021295595914125443,0.15982888266444206
Z09,2025-09-11 10:00:00,0,0.031005288,0.0,0.1002719309180975
Z10,2025-09-11 10:00:00,0,0.12270878,0.0,0.3168534576892853
Z01,2025-09-11 11:00:00,0,0.008711364,0.0,0.07797800749540329
Z02,2025-09-11 11:00:00,0,0.011210285,0.0,0.08047692850232124
Z03,2025-09-11 11:00:00,0,0.009565491,0.0,0.07883213460445404
Z04,2025-09-11 11:00:00,0,0.009681269,0.0,0.07894791197031736
Z05,2025-09-11 11:00:00,0,0.009112466,0.0,0.07837910950183868
Z06,2025-09-11 11:00:00,0,0.008627918,0.0,0.07789456099271774
Z07,2025-09-11 11:00:00,0,0.013976001,0.0,0.08324264455586672
Z08,2025-09-11 11:00:00,0,0.008902897,0.0,0.07816954050213099
Z09,2025-09-11 11:00:00,0,0.008664985,0.0,0.07793162856251001
Z10,2025-09-11 11:00:00,0,0.010941889,0.0,0.08020853251218796
Z01,2025-09-11 12:00:00,0,0.07294592,0.003679279237985611,0.14221256598830223
Z02,2025-09-11 12:00:00,0,0.019190663,0.0,0.08845730684697628
Z03,2025-09-11 12:00:00,0,0.06949999,0.00023334845900535583,0.13876663520932198
Z04,2025-09-11 12:00:00,0,0.13870987,0.0,0.3328545480966568
Z05,2025-09-11 12:00:00,1,0.77808625,0.0,1.0
Z06,2025-09-11 12:00:00,0,0.25800216,0.0,0.555875837802887
Z07,2025-09-11 12:00:00,0,0.020124791,0.0,0.0893914345651865
Z08,2025-09-11 12:00:00,0,0.08997417,0.02070752903819084,0.15924081578850746
Z09,2025-09-11 12:00:00,1,0.8568358,0.0,1.0
Z10,2025-09-11 12:00:00,1,0.4769114,0.0,1.0
Z01,2025-09-11 13:00:00,0,0.0731685,0.0039018578827381134,0.14243514463305473
Z02,2025-09-11 13:00:00,0,0.08489906,0.015632417052984238,0.15416570380330086
Z03,2025-09-11 13:00:00,0,0.06497867,0.0,0.13424530997872353
Z04,2025-09-11 13:00:00,0,0.5403304,0.0,1.0
Z05,2025-09-11 13:00:00,0,0.020578606,0.0,0.08984524942934513
Z06,2025-09-11 13:00:00,0,0.5714882,0.0,1.0
Z07,2025-09-11 13:00:00,0,0.048700444,0.0,0.11796708777546883
Z08,2025-09-11 13:00:00,0,0.67014426,0.0,1.0
Z09,2025-09-11 13:00:00,1,0.69579965,0.016919529438018777,1.0
Z10,2025-09-11 13:00:00,0,0.023201177,0.0,0.09246782027184963
Z01,2025-09-11 14:00:00,0,0.01473242,0.0,0.08399906381964684
Z02,2025-09-11 14:00:00,0,0.658801,0.0,1.0
Z03,2025-09-11 14:00:00,0,0.27559376,0.0,0.5734674334526062
Z04,2025-09-11 14:00:00,0,0.04898104,0.0,0.11824768409132957
Z05,2025-09-11 14:00:00,0,0.2272729,0.0,0.5251465737819672
Z06,2025-09-11 14:00:00,1,0.62911767,0.0,1.0
Z07,2025-09-11 14:00:00,1,0.5760845,0.0,1.0
Z08,2025-09-11 14:00:00,0,0.49220958,0.0,1.0
Z09,2025-09-11 14:00:00,0,0.092077136,0.022810492664575577,0.1613437794148922
Z10,2025-09-11 14:00:00,0,0.6993943,0.020514166355133034,1.0
Z01,2025-09-11 15:00:00,0,0.009843724,0.0,0.07911036722362041
Z02,2025-09-11 15:00:00,0,0.0115691805,0.0,0.08083582390099764
Z03,2025-09-11 15:00:00,0,0.010908587,0.0,0.08017523027956486
Z04,2025-09-11 15:00:00,0,0.008711364,0.0,0.07797800749540329
Z05,2025-09-11 15:00:00,0,0.05395457,0.0,0.12322121486067772
Z06,2025-09-11 15:00:00,0,0.009350558,0.0,0.07861720118671656
Z07,2025-09-11 15:00:00,0,0.036263045,0.0,0.10552968829870224
Z08,2025-09-11 15:00:00,0,0.009243496,0.0,0.07851013913750648
Z09,2025-09-11 15:00:00,0,0.008871045,0.0,0.07813768833875656
Z10,2025-09-11 15:00:00,0,0.009040672,0.0,0.07830731570720673
Z01,2025-09-11 16:00:00,0,0.009107564,0.0,0.07837420701980591
Z02,2025-09-11 16:00:00,0,0.046434358,0.0,0.11570100113749504
Z03,2025-09-11 16:00:00,0,0.009565491,0.0,0.07883213460445404
Z04,2025-09-11 16:00:00,0,0.010027548,0.0,0.07929419167339802
Z05,2025-09-11 16:00:00,0,0.009354034,0.0,0.0786206778138876
Z06,2025-09-11 16:00:00,0,0.008988979,0.0,0.0782556226477027
Z07,2025-09-11 16:00:00,0,0.010599554,0.0,0.0798661969602108
Z08,2025-09-11 16:00:00,0,0.00899838,0.0,0.07826502341777086
Z09,2025-09-11 16:00:00,0,0.008786082,0.0,0.07805272564291954
Z10,2025-09-11 16:00:00,0,0.008861525,0.0,0.07812816835939884
Z01,2025-09-11 17:00:00,0,0.24241023,0.0,0.5402839034795761
Z02,2025-09-11 17:00:00,0,0.11358694,0.0,0.3077316150069237
Z03,2025-09-11 17:00:00,0,0.05048991,0.0,0.1197565533220768
Z04,2025-09-11 17:00:00,0,0.057848983,0.0,0.1271156258881092
Z05,2025-09-11 17:00:00,0,0.21123478,0.0,0.5091084539890289
Z06,2025-09-11 17:00:00,0,0.049912486,0.0,0.1191791296005249
Z07,2025-09-11 17:00:00,0,0.038915846,0.0,0.10818248987197876
Z08,2025-09-11 17:00:00,0,0.07341547,0.0041488297283649445,0.14268211647868156
Z09,2025-09-11 17:00:00,0,0.05774746,0.0,0.12701410427689552
Z10,2025-09-11 17:00:00,0,0.15347284,0.0,0.34761751592159273
Z01,2025-09-11 18:00:00,0,0.058092717,0.0,0.12735936045646667
Z02,2025-09-11 18:00:00,0,0.040459383,0.0,0.10972602665424347
Z03,2025-09-11 18:00:00,0,0.054089304,0.0,0.12335594743490219
Z04,2025-09-11 18:00:00,0,0.0628134,0.0,0.1320800445973873
Z05,2025-09-11 18:00:00,0,0.11696661,0.0,0.3111112877726555
Z06,2025-09-11 18:00:00,0,0.029957997,0.0,0.0992246400564909
Z07,2025-09-11 18:00:00,0,0.46957016,0.0,1.0
Z08,2025-09-11 18:00:00,0,0.0744655,0.005198854953050613,0.14373214170336723
Z09,2025-09-11 18:00:00,0,0.06364494,0.0,0.1329115815460682
Z10,2025-09-11 18:00:00,0,0.050269026,0.0,0.1195356696844101
Z01,2025-09-11 19:00:00,1,0.9520278,0.8672363638877868,1.0
Z02,2025-09-11 19:00:00,1,0.91861576,0.833824324607849,1.0
Z03,2025-09-11 19:00:00,1,0.95634764,0.8715562105178832,1.0
Z04,2025-09-11 19:00:00,1,0.81657326,0.0,1.0
Z05,2025-09-11 19:00:00,1,0.95705676,0.8722653269767761,1.0
Z06,2025-09-11 19:00:00,0,0.7875132,0.001421213150024414,1.0
Z07,2025-09-11 19:00:00,1,0.9795232,0.8947317481040954,1.0
Z08,2025-09-11 19:00:00,0,0.91246885,0.8276774168014526,0.9972602844238282
Z09,2025-09-11 19:00:00,1,0.9343736,0.8495821833610534,1.0
Z10,2025-09-11 19:00:00,1,0.8770322,0.004799866676330589,1.0
Z01,2025-09-11 20:00:00,1,0.9449161,0.8601246953010558,1.0
Z02,2025-09-11 20:00:00,0,0.7985479,0.012455940246582031,1.0
Z03,2025-09-11 20:00:00,1,0.9869819,0.9021904945373534,1.0
Z04,2025-09-11 20:00:00,1,0.98312426,0.8983328223228454,1.0
Z05,2025-09-11 20:00:00,1,0.94236094,0.8575695037841796,1.0
Z06,2025-09-11 20:00:00,0,0.77639985,0.0,1.0
Z07,2025-09-11 20:00:00,0,0.89678866,0.024556303024292014,1.0
Z08,2025-09-11 20:00:00,1,0.67228305,0.0,1.0
Z09,2025-09-11 20:00:00,0,0.52578497,0.0,1.0
Z10,2025-09-11 20:00:00,1,0.7050966,0.0,1.0
Z01,2025-09-11 21:00:00,0,0.34932727,0.0,0.9695078611373901
Z02,2025-09-11 21:00:00,0,0.20716275,0.0,0.5050364285707474
Z03,2025-09-11 21:00:00,0,0.041146114,0.0,0.11041275784373283
Z04,2025-09-11 21:00:00,0,0.50574744,0.0,1.0
Z05,2025-09-11 21:00:00,1,0.50085616,0.0,1.0
Z06,2025-09-11 21:00:00,1,0.2389349,0.0,0.536808580160141
Z07,2025-09-11 21:00:00,0,0.30869466,0.0,0.9288752555847167
Z08,2025-09-11 21:00:00,0,0.10016721,0.0,0.2943118825554848
Z09,2025-09-11 21:00:00,0,0.77281606,0.0,1.0
Z10,2025-09-11 21:00:00,0,0.06675181,0.0,0.13601845130324364
Z01,2025-09-11 22:00:00,1,0.9430042,0.8582127571105956,1.0
Z02,2025-09-11 22:00:00,0,0.44391432,0.0,0.9973806619644164
Z03,2025-09-11 22:00:00,0,0.2092786,0.0,0.5071522742509842
Z04,2025-09-11 22:00:00,0,0.73197484,0.0,1.0
Z05,2025-09-11 22:00:00,0,0.44015273,0.0,0.9936190724372863
Z06,2025-09-11 22:00:00,0,0.120748185,0.0,0.3148928597569466
Z07,2025-09-11 22:00:00,1,0.8713276,0.0,1.0
Z08,2025-09-11 22:00:00,0,0.14669378,0.0,0.34083845615386965
Z09,2025-09-11 22:00:00,0,0.14417063,0.0,0.3383153021335602
Z10,2025-09-11 22:00:00,1,0.80129665,0.0,1.0
Z01,2025-09-11 23:00:00,0,0.009103863,0.0,0.07837050594389439
Z02,2025-09-11 23:00:00,0,0.009241536,0.0,0.0785081796348095
Z03,2025-09-11 23:00:00,0,0.008968269,0.0,0.07823491282761097
Z04,2025-09-11 23:00:00,0,0.010085011,0.0,0.07935165427625179
Z05,2025-09-11 23:00:00,0,0.009423426,0.0,0.07869006972759962
Z06,2025-09-11 23:00:00,0,0.009442108,0.0,0.07870875112712383
Z07,2025-09-11 23:00:00,0,0.016834691,0.0,0.08610133454203606
Z08,2025-09-11 23:00:00,0,0.008988979,0.0,0.0782556226477027
Z09,2025-09-11 23:00:00,0,0.008676019,0.0,0.07794266194105148
Z10,2025-09-11 23:00:00,0,0.00894721,0.0,0.07821385376155376
Z01,2025-09-12 00:00:00,0,0.011029413,0.0,0.08029605634510517
Z02,2025-09-12 00:00:00,0,0.0111474665,0.0,0.08041410986334085
Z03,2025-09-12 00:00:00,0,0.011331161,0.0,0.08059780392795801
Z04,2025-09-12 00:00:00,0,0.01161271,0.0,0.08087935298681259
Z05,2025-09-12 00:00:00,0,0.09260833,0.023341689258813858,0.16187497600913048
Z06,2025-09-12 00:00:00,0,0.02932162,0.0,0.09858826361596584
Z07,2025-09-12 00:00:00,0,0.026504325,0.0,0.09577096812427044
Z08,2025-09-12 00:00:00,0,0.076260775,0.006994131952524185,0.1455274187028408
Z09,2025-09-12 00:00:00,0,0.026172196,0.0,0.09543883986771107
Z10,2025-09-12 00:00:00,0,0.012604364,0.0,0.08187100756913424
Z01,2025-09-12 01:00:00,0,0.032038502,0.0,0.10130514577031136
Z02,2025-09-12 01:00:00,0,0.011460545,0.0,0.08072718791663647
Z03,2025-09-12 01:00:00,1,0.011460545,0.0,0.08072718791663647
Z04,2025-09-12 01:00:00,0,0.011007319,0.0,0.08027396257966757
Z05,2025-09-12 01:00:00,0,0.024190709,0.0,0.09345735237002373
Z06,2025-09-12 01:00:00,0,0.031930838,0.0,0.10119748115539551
Z07,2025-09-12 01:00:00,0,0.07296893,0.0037022866308689117,0.14223557338118553
Z08,2025-09-12 01:00:00,0,0.032004006,0.0,0.1012706495821476
Z09,2025-09-12 01:00:00,0,0.09961587,0.030349228531122208,0.16888251528143883
Z10,2025-09-12 01:00:00,0,0.10336646,0.0,0.2975111320614815
Z01,2025-09-12 02:00:00,0,0.05933202,0.0,0.1285986639559269
Z02,2025-09-12 02:00:00,0,0.027762545,0.0,0.09702918864786625
Z03,2025-09-12 02:00:00,0,0.0159732,0.0,0.08523984253406525
Z04,2025-09-12 02:00:00,0,0.011104123,0.0,0.08037076611071825
Z05,2025-09-12 02:00:00,0,0.063079305,0.0,0.13234594836831093
Z06,2025-09-12 02:00:00,0,0.0217582,0.0,0.0910248439759016
Z07,2025-09-12 02:00:00,0,0.06926931,2.6635825634002686e-06,0.13853595033288002
Z08,2025-09-12 02:00:00,0,0.011604492,0.0,0.08087113499641418
Z09,2025-09-12 02:00:00,0,0.011415024,0.0,0.08068166766315699
Z10,2025-09-12 02:00:00,0,0.011513987,0.0,0.08078062999993563
Z01,2025-09-12 03:00:00,0,0.012420176,0.0,0.08168681897222996
Z02,2025-09-12 03:00:00,0,0.011460545,0.0,0.08072718791663647
Z03,2025-09-12 03:00:00,0,0.014496445,0.0,0.08376308809965849
Z04,2025-09-12 03:00:00,0,0.08072917,0.011462528258562088,0.1499958150088787
Z05,2025-09-12 03:00:00,0,0.14511901,0.0,0.33926368653774264
Z06,2025-09-12 03:00:00,0,0.026830077,0.0,0.096096720546484
Z07,2025-09-12 03:00:00,0,0.02598779,0.0,0.0952544342726469
Z08,2025-09-12 03:00:00,0,0.032253403,0.0,0.10152004659175873
Z09,2025-09-12 03:00:00,0,0.021592867,0.0,0.09085951000452042
Z10,2025-09-12 03:00:00,0,0.023603449,0.0,0.09287009201943874
Z01,2025-09-12 04:00:00,0,0.055080105,0.0,0.12434674799442291
Z02,2025-09-12 04:00:00,0,0.014081716,0.0,0.08334835898131132
Z03,2025-09-12 04:00:00,0,0.01122247,0.0,0.08048911299556494
Z04,2025-09-12 04:00:00,0,0.030390184,0.0,0.09965682774782181
Z05,2025-09-12 04:00:00,0,0.023327803,0.0,0.09259444661438465
Z06,2025-09-12 04:00:00,0,0.011371359,0.0,0.08063800260424614
Z07,2025-09-12 04:00:00,0,0.066174135,0.0,0.13544077798724174
Z08,2025-09-12 04:00:00,0,0.025080448,0.0,0.09434709139168262
Z09,2025-09-12 04:00:00,0,0.027464775,0.0,0.09673141874372959
Z10,2025-09-12 04:00:00,0,0.024495175,0.0,0.09376181848347187
Z01,2025-09-12 05:00:00,0,0.031636093,0.0,0.1009027361869812
Z02,2025-09-12 05:00:00,0,0.015958844,0.0,0.08522548712790012
Z03,2025-09-12 05:00:00,0,0.024341788,0.0,0.09360843151807785
Z04,2025-09-12 05:00:00,0,0.014115645,0.0,0.08338228799402714
Z05,2025-09-12 05:00:00,0,0.06615615,0.0,0.13542279228568077
Z06,2025-09-12 05:00:00,0,0.06321087,0.0,0.1324775107204914
Z07,2025-09-12 05:00:00,0,0.07762553,0.00835888460278511,0.14689217135310173
Z08,2025-09-12 05:00:00,0,0.029153064,0.0,0.09841970726847649
Z09,2025-09-12 05:00:00,0,0.011113395,0.0,0.08038003835827112
Z10,2025-09-12 05:00:00,0,0.060378153,0.0,0.12964479625225067
Z01,2025-09-12 06:00:00,1,0.8125057,0.0,1.0
Z02,2025-09-12 06:00:00,0,0.23163772,0.0,0.5295113921165466
Z03,2025-09-12 06:00:00,0,0.61119205,0.0,1.0
Z04,2025-09-12 06:00:00,1,0.71877277,0.0,1.0
Z05,2025-09-12 06:00:00,1,0.9660927,0.8813012719154357,1.0
Z06,2025-09-12 06:00:00,1,0.89564437,0.023412013053894065,1.0
Z07,2025-09-12 06:00:00,1,0.98784155,0.9030501127243041,1.0
Z08,2025-09-12 06:00:00,0,0.24270286,0.0,0.5405765324831009
Z09,2025-09-12 06:00:00,1,0.94157255,0.8567811131477355,1.0
Z10,2025-09-12 06:00:00,0,0.950747,0.8659555792808532,1.0
Z01,2025-09-12 07:00:00,1,0.9940082,0.9092167496681213,1.0
Z02,2025-09-12 07:00:00,1,0.9925685,0.9077770590782165,1.0
Z03,2025-09-12 07:00:00,1,0.9917691,0.906977641582489,1.0
Z04,2025-09-12 07:00:00,1,0.99195695,0.907165515422821,1.0
Z05,2025-09-12 07:00:00,1,0.99455935,0.9097679138183593,1.0
Z06,2025-09-12 07:00:00,1,0.9892498,0.9044583916664123,1.0
Z07,2025-09-12 07:00:00,1,0.97668296,0.8918915271759033,1.0
Z08,2025-09-12 07:00:00,1,0.9935428,0.908751356601715,1.0
Z09,2025-09-12 07:00:00,1,0.9860173,0.9012258529663085,1.0
Z10,2025-09-12 07:00:00,1,0.992673,0.9078815460205077,1.0
Z01,2025-09-12 08:00:00,1,0.96943855,0.8846471190452575,1.0
Z02,2025-09-12 08:00:00,1,0.9907725,0.9059810519218444,1.0
Z03,2025-09-12 08:00:00,1,0.9881855,0.9033940911293029,1.0
Z04,2025-09-12 08:00:00,1,0.8289171,0.0,1.0
Z05,2025-09-12 08:00:00,1,0.979322,0.8945305824279784,1.0
Z06,2025-09-12 08:00:00,1,0.9412091,0.8564176440238952,1.0
Z07,2025-09-12 08:00:00,1,0.9924149,0.9076234579086303,1.0
Z08,2025-09-12 08:00:00,1,0.93818957,0.8533981323242187,1.0
Z09,2025-09-12 08:00:00,1,0.9656285,0.880837070941925,1.0
Z10,2025-09-12 08:00:00,0,0.85118836,0.0,1.0
Z01,2025-09-12 09:00:00,1,0.99514836,0.9103569269180297,1.0
Z02,2025-09-12 09:00:00,1,0.99514836,0.9103569269180297,1.0
Z03,2025-09-12 09:00:00,1,0.9944172,0.90962575674057,1.0
Z04,2025-09-12 09:00:00,1,0.9937895,0.9089980602264404,1.0
Z05,2025-09-12 09:00:00,1,0.99511504,0.9103236079216003,1.0
Z06,2025-09-12 09:00:00,1,0.99426526,0.9094738245010375,1.0
Z07,2025-09-12 09:00:00,1,0.9938459,0.9090544462203979,1.0
Z08,2025-09-12 09:00:00,1,0.99503833,0.9102468967437743,1.0
Z09,2025-09-12 09:00:00,1,0.9939091,0.9091176867485046,1.0
Z10,2025-09-12 09:00:00,1,0.9932058,0.908414351940155,1.0
Z01,2025-09-12 10:00:00,0,0.1552653,0.0,0.34940997660160067
Z02,2025-09-12 10:00:00,0,0.05864336,0.0,0.12791000306606293
Z03,2025-09-12 10:00:00,0,0.06794785,0.0,0.13721449300646782
Z04,2025-09-12 10:00:00,0,0.0832547,0.013988059014081955,0.15252134576439857
Z05,2025-09-12 10:00:00,0,0.20324904,0.0,0.5011227130889893
Z06,2025-09-12 10:00:00,0,0.22723074,0.0,0.5251044183969498
Z07,2025-09-12 10:00:00,0,0.111381315,0.0,0.30552598983049395
Z08,2025-09-12 10:00:00,0,0.25244462,0.0,0.5503183007240295
Z09,2025-09-12 10:00:00,0,0.07279155,0.0035249032080173492,0.14205818995833397
Z10,2025-09-12 10:00:00,0,0.1476756,0.0,0.3418202787637711
Z01,2025-09-12 11:00:00,0,0.031543598,0.0,0.10081024095416069
Z02,2025-09-12 11:00:00,0,0.47305006,0.0,1.0
Z03,2025-09-12 11:00:00,0,0.024573898,0.0,0.09384054131805897
Z04,2025-09-12 11:00:00,0,0.01246352,0.0,0.08173016365617514
Z05,2025-09-12 11:00:00,0,0.016960097,0.0,0.08622674085199833
Z06,2025-09-12 11:00:00,0,0.26234585,0.0,0.5602195262908936
Z07,2025-09-12 11:00:00,0,0.060813878,0.0,0.13008052110671997
Z08,2025-09-12 11:00:00,1,0.7008677,0.0,1.0
Z09,2025-09-12 11:00:00,0,0.12358751,0.0,0.3177321866154671
Z10,2025-09-12 11:00:00,0,0.024668898,0.0,0.0939355418086052
Z01,2025-09-12 12:00:00,1,0.99516946,0.9103780269622802,1.0
Z02,2025-09-12 12:00:00,1,0.9950128,0.9102213859558105,1.0
Z03,2025-09-12 12:00:00,1,0.9951375,0.9103460788726806,1.0
Z04,2025-09-12 12:00:00,1,0.99439996,0.9096085309982299,1.0
Z05,2025-09-12 12:00:00,1,0.99502987,0.9102384328842162,1.0
Z06,2025-09-12 12:00:00,1,0.9951249,0.9103334426879882,1.0
Z07,2025-09-12 12:00:00,1,0.99458885,0.9097974181175231,1.0
Z08,2025-09-12 12:00:00,1,0.9949044,0.910112965106964,1.0
Z09,2025-09-12 12:00:00,1,0.9951734,0.9103819608688354,1.0
Z10,2025-09-12 12:00:00,1,0.9948731,0.910081672668457,1.0
Z01,2025-09-12 13:00:00,1,0.99516946,0.9103780269622802,1.0
Z02,2025-09-12 13:00:00,1,0.9951249,0.9103334426879882,1.0
Z03,2025-09-12 13:00:00,1,0.9880178,0.903226363658905,1.0
Z04,2025-09-12 13:00:00,1,0.99491185,0.910120415687561,1.0
Z05,2025-09-12 13:00:00,1,0.9951249,0.9103334426879882,1.0
Z06,2025-09-12 13:00:00,1,0.99442214,0.9096307039260864,1.0
Z07,2025-09-12 13:00:00,1,0.98268247,0.8978910326957702,1.0
Z08,2025-09-12 13:00:00,1,0.99263483,0.9078433990478515,1.0
Z09,2025-09-12 13:00:00,1,0.99398935,0.9091979146003722,1.0
Z10,2025-09-12 13:00:00,1,0.9951249,0.9103334426879882,1.0
Z01,2025-09-12 14:00:00,1,0.962999,0.8782075524330138,1.0
Z02,2025-09-12 14:00:00,0,0.5606817,0.0,1.0
Z03,2025-09-12 14:00:00,1,0.9779218,0.893130350112915,1.0
Z04,2025-09-12 14:00:00,0,0.8853091,0.013076746463775657,1.0
Z05,2025-09-12 14:00:00,0,0.8672512,0.0,1.0
Z06,2025-09-12 14:00:00,0,0.96754164,0.8827502012252807,1.0
Z07,2025-09-12 14:00:00,1,0.98497504,0.900183606147766,1.0
Z08,2025-09-12 14:00:00,1,0.9875122,0.9027207374572753,1.0
Z09,2025-09-12 14:00:00,1,0.9921199,0.9073284745216369,1.0
Z10,2025-09-12 14:00:00,1,0.99434304,0.9095516085624694,1.0
Z01,2025-09-12 15:00:00,0,0.13139196,0.0,0.3255366325378418
Z02,2025-09-12 15:00:00,0,0.017416827,0.0,0.0866834707558155
Z03,2025-09-12 15:00:00,0,0.311623,0.0,0.9318036019802093
Z04,2025-09-12 15:00:00,1,0.7631836,0.0,1.0
Z05,2025-09-12 15:00:00,0,0.038707655,0.0,0.10797429829835892
Z06,2025-09-12 15:00:00,0,0.024450334,0.0,0.09371697716414928
Z07,2025-09-12 15:00:00,0,0.024042804,0.0,0.0933094471693039
Z08,2025-09-12 15:00:00,0,0.026758185,0.0,0.09602482803165913
Z09,2025-09-12 15:00:00,1,0.76217365,0.0,1.0
Z10,2025-09-12 15:00:00,0,0.21072203,0.0,0.5085957050323486
Z01,2025-09-12 16:00:00,0,0.01586881,0.0,0.08513545244932175
Z02,2025-09-12 16:00:00,0,0.018456852,0.0,0.08772349543869495
Z03,2025-09-12 16:00:00,0,0.0805531,0.011286456137895584,0.1498197428882122
Z04,2025-09-12 16:00:00,0,0.017009202,0.0,0.0862758457660675
Z05,2025-09-12 16:00:00,0,0.012959434,0.0,0.08222607709467411
Z06,2025-09-12 16:00:00,0,0.032614212,0.0,0.10188085585832596
Z07,2025-09-12 16:00:00,0,0.014477174,0.0,0.08374381717294455
Z08,2025-09-12 16:00:00,0,0.020795297,0.0,0.09006194025278091
Z09,2025-09-12 16:00:00,0,0.0147902705,0.0,0.08405691385269165
Z10,2025-09-12 16:00:00,0,0.012077459,0.0,0.08134410250931978
Z01,2025-09-12 17:00:00,1,0.25718307,0.0,0.5550567507743835
Z02,2025-09-12 17:00:00,0,0.36195567,0.0,0.9821362674236297
