zone_id,timestamp,actual_disruption,dominant_cause,action,risk_no_action,risk_proactive,risk_reduction
Z03,2025-08-27 22:00:00,1,rider_shortage,alert_ops,0.6365442872047424,0.6365442872047424,0.0
Z04,2025-08-27 22:00:00,1,rider_shortage,alert_ops,0.38144752383232117,0.38144752383232117,0.0
Z05,2025-08-27 22:00:00,0,rider_shortage,rebalance_riders,0.7498222589492798,0.03264882415533066,0.7171734347939491
Z07,2025-08-27 22:00:00,1,rider_shortage,rebalance_riders,0.922275960445404,0.03633452579379082,0.8859414346516132
Z08,2025-08-27 22:00:00,0,rider_shortage,alert_ops,0.30716392397880554,0.30716392397880554,0.0
Z09,2025-08-27 22:00:00,1,rider_shortage,rebalance_riders,0.9305145144462585,0.2515139877796173,0.6790005266666412
Z10,2025-08-27 22:00:00,0,rider_shortage,alert_ops,0.4294061064720154,0.4294061064720154,0.0
Z01,2025-08-28 06:00:00,1,traffic,reroute_traffic,0.9436173439025879,0.6481042504310608,0.2955130934715271
Z02,2025-08-28 06:00:00,0,traffic,alert_ops,0.5811636447906494,0.5811636447906494,0.0
Z03,2025-08-28 06:00:00,0,traffic,reroute_traffic,0.903104305267334,0.8360193371772766,0.06708496809005737
Z04,2025-08-28 06:00:00,0,traffic,reroute_traffic,0.7588415741920471,0.4787251949310303,0.28011637926101685
Z05,2025-08-28 06:00:00,1,traffic,reroute_traffic,0.7415628433227539,0.411996990442276,0.3295658528804779
Z06,2025-08-28 06:00:00,1,traffic,reroute_traffic,0.9577455520629883,0.821444034576416,0.13630151748657227
Z07,2025-08-28 06:00:00,1,traffic,reroute_traffic,0.843105673789978,0.6206580400466919,0.22244763374328613
Z08,2025-08-28 06:00:00,0,traffic,alert_ops,0.5117679238319397,0.5117679238319397,0.0
Z09,2025-08-28 06:00:00,1,traffic,reroute_traffic,0.9605026841163635,0.8083489537239075,0.15215373039245605
Z10,2025-08-28 06:00:00,1,traffic,reroute_traffic,0.9873616695404053,0.9302800893783569,0.05708158016204834
Z04,2025-08-28 07:00:00,0,rider_shortage,rebalance_riders,0.7987672090530396,0.05279379338026047,0.7459734156727791
Z10,2025-08-28 07:00:00,0,rider_shortage,alert_ops,0.33977454900741577,0.33977454900741577,0.0
Z01,2025-08-28 08:00:00,0,traffic,alert_ops,0.39385101199150085,0.39385101199150085,0.0
Z02,2025-08-28 08:00:00,0,traffic,alert_ops,0.4243839681148529,0.4243839681148529,0.0
Z03,2025-08-28 08:00:00,1,traffic,reroute_traffic,0.8514275550842285,0.6965997219085693,0.15482783317565918
Z04,2025-08-28 08:00:00,1,rider_shortage,rebalance_riders,0.9867321848869324,0.8476402163505554,0.13909196853637695
Z05,2025-08-28 08:00:00,1,traffic,reroute_traffic,0.9798775315284729,0.9119290113449097,0.06794852018356323
Z06,2025-08-28 08:00:00,1,traffic,reroute_traffic,0.978413462638855,0.9176527857780457,0.060760676860809326
Z07,2025-08-28 08:00:00,0,traffic,alert_ops,0.3978811502456665,0.3978811502456665,0.0
Z08,2025-08-28 08:00:00,1,traffic,reroute_traffic,0.9512598514556885,0.8615227341651917,0.08973711729049683
Z09,2025-08-28 08:00:00,0,traffic,reroute_traffic,0.8147574067115784,0.5822246670722961,0.23253273963928223
Z10,2025-08-28 08:00:00,1,traffic,reroute_traffic,0.7635145783424377,0.4651993215084076,0.29831525683403015
Z01,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9583420157432556,0.8863893747329712,0.07195264101028442
Z02,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9878827333450317,0.9625850319862366,0.025297701358795166
Z03,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9863845705986023,0.9777984023094177,0.00858616828918457
Z04,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.7847573757171631,0.5375795364379883,0.2471778392791748
Z05,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9921182990074158,0.9902706146240234,0.001847684383392334
Z06,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9845645427703857,0.9407607913017273,0.04380375146865845
Z07,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9862126111984253,0.9307023286819458,0.05551028251647949
Z08,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9906501173973083,0.9763484001159668,0.014301717281341553
Z09,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9909668564796448,0.9872899651527405,0.003676891326904297
Z10,2025-08-28 09:00:00,1,traffic,reroute_traffic,0.9910538792610168,0.9813815355300903,0.009672343730926514
Z01,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.7387272119522095,0.35469743609428406,0.3840297758579254
Z02,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.822658121585846,0.7120112180709839,0.11064690351486206
Z03,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.9851449728012085,0.9573858380317688,0.027759134769439697
Z04,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.9648580551147461,0.9007706642150879,0.0640873908996582
Z05,2025-08-28 10:00:00,0,traffic,reroute_traffic,0.9017065167427063,0.7516788244247437,0.15002769231796265
Z06,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.9300349950790405,0.8028470277786255,0.12718796730041504
Z07,2025-08-28 10:00:00,0,traffic,reroute_traffic,0.8934615850448608,0.7836069464683533,0.10985463857650757
Z08,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.9851272702217102,0.971635103225708,0.013492166996002197
Z09,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.7072893381118774,0.5548765659332275,0.1524127721786499
Z10,2025-08-28 10:00:00,1,traffic,reroute_traffic,0.9793334603309631,0.9563803672790527,0.0229530930519104
Z04,2025-08-28 11:00:00,0,rider_shortage,alert_ops,0.3343067467212677,0.3343067467212677,0.0
Z09,2025-08-28 11:00:00,0,traffic,alert_ops,0.6013841032981873,0.6013841032981873,0.0
Z01,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.9944202303886414,0.9869930744171143,0.0074271559715271
Z02,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.995169460773468,0.0
Z03,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9951733946800232,-3.933906555175781e-06
Z04,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9940939545631409,0.0010755062103271484
Z05,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9943317174911499,0.0008377432823181152
Z06,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.9949199557304382,0.9943776726722717,0.0005422830581665039
Z07,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.9948863387107849,0.9935466647148132,0.0013396739959716797
Z08,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.995169460773468,0.0
Z09,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9938264489173889,0.0013430118560791016
Z10,2025-08-28 12:00:00,1,rider_shortage,rebalance_riders,0.9949199557304382,0.9943544864654541,0.0005654692649841309
Z01,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9768384695053101,0.777216374874115,0.19962209463119507
Z02,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9786242842674255,0.751815140247345,0.22680914402008057
Z03,2025-08-28 13:00:00,0,rider_shortage,rebalance_riders,0.9451711773872375,0.7168023586273193,0.2283688187599182
Z04,2025-08-28 13:00:00,1,traffic,reroute_traffic,0.7333147525787354,0.3730907440185547,0.36022400856018066
Z05,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9654132723808289,0.3877227008342743,0.5776905715465546
Z06,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9179798364639282,0.33382004499435425,0.584159791469574
Z07,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9939272403717041,0.8416744470596313,0.15225279331207275
Z08,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9883227944374084,0.864841878414154,0.1234809160232544
Z09,2025-08-28 13:00:00,1,rider_shortage,rebalance_riders,0.9930630326271057,0.9365367889404297,0.056526243686676025
Z10,2025-08-28 13:00:00,0,rider_shortage,rebalance_riders,0.8259307146072388,0.18481747806072235,0.6411132365465164
Z01,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9935643076896667,0.9393850564956665,0.054179251194000244
Z02,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9946480393409729,0.9893890023231506,0.005259037017822266
Z03,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9923696517944336,0.976760983467102,0.015608668327331543
Z04,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9946929812431335,0.9876118302345276,0.007081151008605957
Z05,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9891934990882874,0.8725970387458801,0.11659646034240723
Z06,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9944077730178833,0.9921932816505432,0.002214491367340088
Z07,2025-08-28 14:00:00,0,traffic,reroute_traffic,0.8149118423461914,0.6091867089271545,0.20572513341903687
Z08,2025-08-28 14:00:00,1,traffic,reroute_traffic,0.9912350177764893,0.9752058982849121,0.01602911949157715
Z09,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9951176643371582,0.990525484085083,0.004592180252075195
Z10,2025-08-28 14:00:00,1,rider_shortage,rebalance_riders,0.9946597218513489,0.9876946210861206,0.0069651007652282715
Z01,2025-08-28 15:00:00,1,traffic,reroute_traffic,0.7676733136177063,0.3466770052909851,0.4209963083267212
Z02,2025-08-28 15:00:00,1,traffic,alert_ops,0.5586438775062561,0.5586438775062561,0.0
Z03,2025-08-28 15:00:00,0,traffic,alert_ops,0.3640337288379669,0.3640337288379669,0.0
Z04,2025-08-28 15:00:00,0,traffic,alert_ops,0.5107455253601074,0.5107455253601074,0.0
Z05,2025-08-28 15:00:00,0,traffic,alert_ops,0.6405099630355835,0.6405099630355835,0.0
Z07,2025-08-28 15:00:00,0,traffic,alert_ops,0.6936928033828735,0.6936928033828735,0.0
Z09,2025-08-28 15:00:00,0,traffic,alert_ops,0.3342563211917877,0.3342563211917877,0.0
Z01,2025-08-28 16:00:00,0,traffic,reroute_traffic,0.8393368721008301,0.4632513225078583,0.3760855495929718
Z02,2025-08-28 16:00:00,1,traffic,alert_ops,0.6899895668029785,0.6899895668029785,0.0
Z03,2025-08-28 16:00:00,1,traffic,reroute_traffic,0.9358803033828735,0.7148870825767517,0.22099322080612183
Z04,2025-08-28 16:00:00,0,traffic,reroute_traffic,0.8278582096099854,0.41119441390037537,0.41666379570961
Z05,2025-08-28 16:00:00,1,traffic,reroute_traffic,0.7632882595062256,0.38501420617103577,0.3782740533351898
Z06,2025-08-28 16:00:00,0,traffic,alert_ops,0.37930744886398315,0.37930744886398315,0.0
Z07,2025-08-28 16:00:00,0,traffic,reroute_traffic,0.7779226899147034,0.4848868250846863,0.2930358648300171
Z08,2025-08-28 16:00:00,0,traffic,reroute_traffic,0.7767578959465027,0.25556349754333496,0.5211943984031677
Z09,2025-08-28 16:00:00,1,traffic,alert_ops,0.547566831111908,0.547566831111908,0.0
Z10,2025-08-28 16:00:00,1,traffic,reroute_traffic,0.902036726474762,0.667332112789154,0.2347046136856079
Z02,2025-08-28 17:00:00,0,traffic,alert_ops,0.4812276363372803,0.4812276363372803,0.0
Z03,2025-08-28 17:00:00,0,traffic,alert_ops,0.3276746869087219,0.3276746869087219,0.0
Z04,2025-08-28 17:00:00,1,traffic,reroute_traffic,0.9339374303817749,0.8174120187759399,0.11652541160583496
Z05,2025-08-28 17:00:00,0,traffic,alert_ops,0.5153589844703674,0.5153589844703674,0.0
Z06,2025-08-28 17:00:00,0,traffic,alert_ops,0.32464638352394104,0.32464638352394104,0.0
Z07,2025-08-28 17:00:00,1,traffic,reroute_traffic,0.8079541325569153,0.43806928396224976,0.3698848485946655
Z09,2025-08-28 17:00:00,0,traffic,alert_ops,0.5142114758491516,0.5142114758491516,0.0
Z10,2025-08-28 17:00:00,0,traffic,alert_ops,0.46402454376220703,0.46402454376220703,0.0
Z01,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.9931625127792358,0.9794949293136597,0.013667583465576172
Z02,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.9949548840522766,0.9938684105873108,0.0010864734649658203
Z03,2025-08-28 19:00:00,1,traffic,reroute_traffic,0.9942569136619568,0.9933246970176697,0.0009322166442871094
Z04,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.99459308385849,0.989304780960083,0.005288302898406982
Z05,2025-08-28 19:00:00,1,traffic,reroute_traffic,0.9907183051109314,0.9807680249214172,0.00995028018951416
Z06,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.9941251277923584,0.9833264946937561,0.010798633098602295
Z07,2025-08-28 19:00:00,1,traffic,reroute_traffic,0.9910238981246948,0.9831621646881104,0.007861733436584473
Z08,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.9951425790786743,0.9942663311958313,0.0008762478828430176
Z09,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.9949512481689453,0.9914008975028992,0.0035503506660461426
Z10,2025-08-28 19:00:00,1,rider_shortage,rebalance_riders,0.9949883222579956,0.9943093061447144,0.00067901611328125
Z01,2025-08-28 20:00:00,1,traffic,reroute_traffic,0.9889466166496277,0.9789349436759949,0.010011672973632812
Z02,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.9823426604270935,0.8801514506340027,0.10219120979309082
Z03,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.9849265813827515,0.9137821793556213,0.07114440202713013
Z04,2025-08-28 20:00:00,1,traffic,reroute_traffic,0.9307693243026733,0.7734338641166687,0.15733546018600464
Z05,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.9937791228294373,0.9492804408073425,0.04449868202209473
Z06,2025-08-28 20:00:00,1,traffic,reroute_traffic,0.9790958166122437,0.887156069278717,0.09193974733352661
Z07,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.9936019778251648,0.9777033925056458,0.015898585319519043
Z08,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.976711630821228,0.6895127892494202,0.28719884157180786
Z09,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.9708360433578491,0.8086451292037964,0.16219091415405273
Z10,2025-08-28 20:00:00,1,rider_shortage,rebalance_riders,0.9913946986198425,0.8951542973518372,0.09624040126800537
Z01,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.995124876499176,0.9940850734710693,0.0010398030281066895
Z02,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9950054287910461,0.9911013841629028,0.0039040446281433105
Z03,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9946288466453552,0.9936745166778564,0.0009543299674987793
Z04,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9913212656974792,0.8745460510253906,0.11677521467208862
Z05,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9947009086608887,0.9909366965293884,0.003764212131500244
Z06,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9940012097358704,0.9788804650306702,0.015120744705200195
Z07,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9947249293327332,0.9848722219467163,0.009852707386016846
Z08,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9947249293327332,0.9878877401351929,0.006837189197540283
Z09,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9947291016578674,0.9893383979797363,0.0053907036781311035
Z10,2025-08-28 21:00:00,1,rider_shortage,rebalance_riders,0.9944278001785278,0.9919036030769348,0.0025241971015930176
Z01,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9926825165748596,0.8814380764961243,0.11124444007873535
Z02,2025-08-28 22:00:00,1,rider_shortage,alert_ops,0.4674554765224457,0.4674554765224457,0.0
Z03,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9467868208885193,0.6144940853118896,0.33229273557662964
Z04,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9936168193817139,0.9655748009681702,0.0280420184135437
Z05,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9740018844604492,0.4379344582557678,0.5360674262046814
Z06,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9576366543769836,0.5869678258895874,0.37066882848739624
Z07,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9933968782424927,0.8925960659980774,0.10080081224441528
Z08,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9499351978302002,0.6059936881065369,0.34394150972366333
Z09,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.7358051538467407,0.18652094900608063,0.5492842048406601
Z10,2025-08-28 22:00:00,1,rider_shortage,rebalance_riders,0.9798727035522461,0.6649237871170044,0.3149489164352417
Z06,2025-08-29 07:00:00,0,rider_shortage,alert_ops,0.3532491624355316,0.3532491624355316,0.0
Z06,2025-08-29 08:00:00,0,traffic,alert_ops,0.5696563124656677,0.5696563124656677,0.0
Z08,2025-08-29 08:00:00,0,traffic,alert_ops,0.31404271721839905,0.31404271721839905,0.0
Z01,2025-08-29 09:00:00,0,traffic,alert_ops,0.5522570013999939,0.5522570013999939,0.0
Z07,2025-08-29 09:00:00,1,traffic,alert_ops,0.4158114194869995,0.4158114194869995,0.0
Z08,2025-08-29 09:00:00,0,traffic,alert_ops,0.5571719408035278,0.5571719408035278,0.0
Z09,2025-08-29 09:00:00,1,traffic,reroute_traffic,0.8109782338142395,0.6309900879859924,0.17998814582824707
Z10,2025-08-29 09:00:00,0,traffic,alert_ops,0.5211547017097473,0.5211547017097473,0.0
Z05,2025-08-29 10:00:00,0,traffic,alert_ops,0.47158485651016235,0.47158485651016235,0.0
Z10,2025-08-29 10:00:00,1,traffic,alert_ops,0.6823509931564331,0.6823509931564331,0.0
Z01,2025-08-29 12:00:00,0,rider_shortage,alert_ops,0.3673512041568756,0.3673512041568756,0.0
Z02,2025-08-29 12:00:00,1,rider_shortage,alert_ops,0.6036112904548645,0.6036112904548645,0.0
Z04,2025-08-29 12:00:00,0,rider_shortage,rebalance_riders,0.8139776587486267,0.07707472890615463,0.7369029298424721
Z08,2025-08-29 12:00:00,0,rider_shortage,alert_ops,0.31855180859565735,0.31855180859565735,0.0
Z09,2025-08-29 12:00:00,0,rider_shortage,alert_ops,0.6205625534057617,0.6205625534057617,0.0
Z03,2025-08-29 13:00:00,0,rider_shortage,alert_ops,0.4817764163017273,0.4817764163017273,0.0
Z08,2025-08-29 13:00:00,0,rider_shortage,alert_ops,0.46912142634391785,0.46912142634391785,0.0
Z09,2025-08-29 13:00:00,0,rider_shortage,alert_ops,0.45055675506591797,0.45055675506591797,0.0
Z01,2025-08-29 14:00:00,0,rider_shortage,rebalance_riders,0.800174355506897,0.10249338299036026,0.6976809725165367
Z03,2025-08-29 14:00:00,0,rider_shortage,alert_ops,0.5198792815208435,0.5198792815208435,0.0
Z05,2025-08-29 14:00:00,1,rider_shortage,alert_ops,0.34289759397506714,0.34289759397506714,0.0
Z04,2025-08-29 18:00:00,1,traffic,alert_ops,0.3580425977706909,0.3580425977706909,0.0
Z10,2025-08-29 18:00:00,0,traffic,alert_ops,0.5270669460296631,0.5270669460296631,0.0
Z01,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9798793792724609,0.6918091773986816,0.2880702018737793
Z02,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9816265106201172,0.8206968903541565,0.1609296202659607
Z03,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9446391463279724,0.7531620264053345,0.19147711992263794
Z04,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9523234963417053,0.6149269342422485,0.3373965620994568
Z05,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9932938814163208,0.8754599094390869,0.11783397197723389
Z06,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9834135174751282,0.7783488035202026,0.20506471395492554
Z07,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9902582168579102,0.6180840134620667,0.3721742033958435
Z08,2025-08-29 19:00:00,1,rider_shortage,rebalance_riders,0.9348639249801636,0.5895905494689941,0.34527337551116943
Z09,2025-08-29 19:00:00,0,rider_shortage,rebalance_riders,0.8288763761520386,0.2868010699748993,0.5420753061771393
Z10,2025-08-29 19:00:00,0,traffic,reroute_traffic,0.7435764074325562,0.5017313957214355,0.2418450117111206
Z01,2025-08-29 20:00:00,1,rider_shortage,rebalance_riders,0.9819135069847107,0.802272617816925,0.17964088916778564
Z02,2025-08-29 20:00:00,1,traffic,reroute_traffic,0.9579674005508423,0.8389567732810974,0.11901062726974487
Z03,2025-08-29 20:00:00,0,traffic,reroute_traffic,0.87201988697052,0.7342138886451721,0.1378059983253479
Z04,2025-08-29 20:00:00,1,traffic,alert_ops,0.67435622215271,0.67435622215271,0.0
Z05,2025-08-29 20:00:00,1,rider_shortage,rebalance_riders,0.9506056308746338,0.2579936385154724,0.6926119923591614
Z06,2025-08-29 20:00:00,1,traffic,reroute_traffic,0.8702367544174194,0.7229068875312805,0.14732986688613892
Z07,2025-08-29 20:00:00,0,traffic,alert_ops,0.3909527063369751,0.3909527063369751,0.0
Z08,2025-08-29 20:00:00,1,rider_shortage,rebalance_riders,0.962192952632904,0.7013974189758301,0.260795533657074
Z09,2025-08-29 20:00:00,1,rider_shortage,rebalance_riders,0.9711688756942749,0.7501940131187439,0.220974862575531
Z01,2025-08-29 21:00:00,0,rider_shortage,alert_ops,0.36478161811828613,0.36478161811828613,0.0
Z03,2025-08-29 21:00:00,0,rider_shortage,alert_ops,0.5791730284690857,0.5791730284690857,0.0
Z05,2025-08-29 21:00:00,1,rider_shortage,alert_ops,0.5664222240447998,0.5664222240447998,0.0
Z06,2025-08-29 21:00:00,0,rider_shortage,alert_ops,0.6585586667060852,0.6585586667060852,0.0
Z07,2025-08-29 21:00:00,0,rider_shortage,rebalance_riders,0.842289924621582,0.027342990040779114,0.8149469345808029
Z10,2025-08-29 21:00:00,0,rider_shortage,alert_ops,0.6119561791419983,0.6119561791419983,0.0
Z01,2025-08-29 22:00:00,1,rider_shortage,rebalance_riders,0.986193835735321,0.7669520378112793,0.21924179792404175
Z02,2025-08-29 22:00:00,1,rider_shortage,alert_ops,0.6527331471443176,0.6527331471443176,0.0
Z04,2025-08-29 22:00:00,1,rider_shortage,rebalance_riders,0.7391541004180908,0.08180854469537735,0.6573455557227135
Z05,2025-08-29 22:00:00,0,rider_shortage,alert_ops,0.6342285871505737,0.6342285871505737,0.0
Z06,2025-08-29 22:00:00,0,rider_shortage,alert_ops,0.6571478247642517,0.6571478247642517,0.0
Z07,2025-08-29 22:00:00,1,rider_shortage,rebalance_riders,0.9334997534751892,0.07390189915895462,0.8595978543162346
Z01,2025-08-30 07:00:00,0,rider_shortage,alert_ops,0.6923359036445618,0.6923359036445618,0.0
Z05,2025-08-30 07:00:00,0,rider_shortage,rebalance_riders,0.7732869982719421,0.017344461753964424,0.7559425365179777
Z06,2025-08-30 07:00:00,1,rider_shortage,alert_ops,0.6984587907791138,0.6984587907791138,0.0
Z07,2025-08-30 07:00:00,1,rider_shortage,rebalance_riders,0.9411584138870239,0.02441871166229248,0.9167397022247314
Z10,2025-08-30 07:00:00,0,rider_shortage,alert_ops,0.5661903619766235,0.5661903619766235,0.0
Z01,2025-08-30 08:00:00,0,traffic,alert_ops,0.4124729633331299,0.4124729633331299,0.0
Z02,2025-08-30 08:00:00,0,traffic,alert_ops,0.6215426921844482,0.6215426921844482,0.0
Z03,2025-08-30 08:00:00,0,traffic,reroute_traffic,0.7181944847106934,0.4069110155105591,0.3112834692001343
Z04,2025-08-30 08:00:00,1,rider_shortage,rebalance_riders,0.8756229281425476,0.19346311688423157,0.682159811258316
Z05,2025-08-30 08:00:00,0,rider_shortage,rebalance_riders,0.7574220299720764,0.04619942232966423,0.7112226076424122
Z06,2025-08-30 08:00:00,0,traffic,alert_ops,0.690528154373169,0.690528154373169,0.0
Z07,2025-08-30 08:00:00,1,rider_shortage,rebalance_riders,0.9622315764427185,0.2080543041229248,0.7541772723197937
Z08,2025-08-30 08:00:00,0,traffic,alert_ops,0.6658983826637268,0.6658983826637268,0.0
Z09,2025-08-30 08:00:00,1,rider_shortage,rebalance_riders,0.9668580293655396,0.6797103881835938,0.2871476411819458
Z10,2025-08-30 08:00:00,1,rider_shortage,rebalance_riders,0.818172037601471,0.11913612484931946,0.6990359127521515
Z01,2025-08-30 09:00:00,0,traffic,reroute_traffic,0.7787115573883057,0.5236924886703491,0.25501906871795654
Z02,2025-08-30 09:00:00,1,rider_shortage,rebalance_riders,0.9246340394020081,0.4230653643608093,0.5015686750411987
Z03,2025-08-30 09:00:00,0,traffic,reroute_traffic,0.7009004354476929,0.4575161635875702,0.24338427186012268
Z04,2025-08-30 09:00:00,1,rider_shortage,rebalance_riders,0.9420393705368042,0.319475919008255,0.6225634515285492
Z06,2025-08-30 09:00:00,0,traffic,reroute_traffic,0.7666943073272705,0.5001223087310791,0.2665719985961914
Z07,2025-08-30 09:00:00,1,rider_shortage,rebalance_riders,0.8828203082084656,0.08705519139766693,0.7957651168107986
Z08,2025-08-30 09:00:00,1,traffic,reroute_traffic,0.8852019309997559,0.7904251217842102,0.09477680921554565
Z09,2025-08-30 09:00:00,1,traffic,reroute_traffic,0.9686691761016846,0.8715051412582397,0.09716403484344482
Z10,2025-08-30 09:00:00,0,rider_shortage,rebalance_riders,0.8731159567832947,0.07567624747753143,0.7974397093057632
Z06,2025-08-30 10:00:00,1,traffic,reroute_traffic,0.9352369904518127,0.8217442035675049,0.11349278688430786
Z07,2025-08-30 10:00:00,0,traffic,alert_ops,0.42137598991394043,0.42137598991394043,0.0
Z01,2025-08-30 12:00:00,0,rider_shortage,alert_ops,0.3761943578720093,0.3761943578720093,0.0
Z03,2025-08-30 12:00:00,0,rider_shortage,alert_ops,0.5070744156837463,0.5070744156837463,0.0
Z05,2025-08-30 12:00:00,1,rider_shortage,alert_ops,0.326231986284256,0.326231986284256,0.0
Z06,2025-08-30 12:00:00,1,rider_shortage,alert_ops,0.6813306212425232,0.6813306212425232,0.0
Z08,2025-08-30 12:00:00,1,rider_shortage,rebalance_riders,0.961581289768219,0.38644030690193176,0.5751409828662872
Z09,2025-08-30 12:00:00,1,rider_shortage,alert_ops,0.5074854493141174,0.5074854493141174,0.0
Z10,2025-08-30 12:00:00,0,rider_shortage,rebalance_riders,0.816881537437439,0.09234978258609772,0.7245317548513412
Z01,2025-08-30 13:00:00,0,rider_shortage,alert_ops,0.6786709427833557,0.6786709427833557,0.0
Z02,2025-08-30 13:00:00,0,rider_shortage,alert_ops,0.6013753414154053,0.6013753414154053,0.0
Z03,2025-08-30 13:00:00,1,rider_shortage,alert_ops,0.6483891010284424,0.6483891010284424,0.0
Z04,2025-08-30 13:00:00,0,rider_shortage,alert_ops,0.5498988032341003,0.5498988032341003,0.0
Z05,2025-08-30 13:00:00,1,rider_shortage,rebalance_riders,0.9712968468666077,0.2820160388946533,0.6892808079719543
Z06,2025-08-30 13:00:00,0,rider_shortage,rebalance_riders,0.7370708584785461,0.09056393057107925,0.6465069279074669
Z07,2025-08-30 13:00:00,0,rider_shortage,rebalance_riders,0.8396557569503784,0.03690854087471962,0.8027472160756588
Z10,2025-08-30 13:00:00,0,rider_shortage,alert_ops,0.482621431350708,0.482621431350708,0.0
Z01,2025-08-30 14:00:00,1,rider_shortage,rebalance_riders,0.8835074305534363,0.2012450397014618,0.6822623908519745
Z02,2025-08-30 14:00:00,1,rider_shortage,rebalance_riders,0.8987298607826233,0.25092676281929016,0.6478030979633331
